Name              Surname                   Final(Avg)      Final(Med)
Vardas3061        Pavarde3061                     8.16            8.00
Vardas3211        Pavarde3211                     8.16            7.60
Vardas3368        Pavarde3368                     8.16            8.00
Vardas3769        Pavarde3769                     8.16            8.40
Vardas3810        Pavarde3810                     8.16            7.60
Vardas3826        Pavarde3826                     8.16            8.00
Vardas396         Pavarde396                      8.16            8.40
Vardas3995        Pavarde3995                     8.16            7.60
Vardas4088        Pavarde4088                     8.16            8.40
Vardas4239        Pavarde4239                     8.16            8.00
Vardas4644        Pavarde4644                     8.16            8.40
Vardas4995        Pavarde4995                     8.16            8.40
Vardas5006        Pavarde5006                     8.16            7.60
Vardas5011        Pavarde5011                     8.16            7.60
Vardas5025        Pavarde5025                     8.16            8.00
Vardas5097        Pavarde5097                     8.16            8.00
Vardas5098        Pavarde5098                     8.16            8.80
Vardas5111        Pavarde5111                     8.16            8.00
Vardas5116        Pavarde5116                     8.16            8.00
Vardas5243        Pavarde5243                     8.16            7.60
Vardas5260        Pavarde5260                     8.16            8.00
Vardas537         Pavarde537                      8.16            8.40
Vardas5553        Pavarde5553                     8.16            8.80
Vardas5720        Pavarde5720                     8.16            8.00
Vardas5800        Pavarde5800                     8.16            7.60
Vardas5978        Pavarde5978                     8.16            8.40
Vardas5989        Pavarde5989                     8.16            8.00
Vardas6539        Pavarde6539                     8.16            8.40
Vardas6661        Pavarde6661                     8.16            7.60
Vardas7359        Pavarde7359                     8.16            8.80
Vardas7462        Pavarde7462                     8.16            8.00
Vardas8353        Pavarde8353                     8.16            8.80
Vardas8519        Pavarde8519                     8.16            8.80
Vardas8679        Pavarde8679                     8.16            8.40
Vardas8849        Pavarde8849                     8.16            7.60
Vardas8893        Pavarde8893                     8.16            8.80
Vardas9388        Pavarde9388                     8.16            8.80
Vardas9631        Pavarde9631                     8.16            8.40
Vardas9902        Pavarde9902                     8.16            8.40
Vardas1186        Pavarde1186                     8.20            8.20
Vardas1722        Pavarde1722                     8.20            8.60
Vardas1791        Pavarde1791                     8.20            8.60
Vardas2551        Pavarde2551                     8.20            8.20
Vardas2783        Pavarde2783                     8.20            8.60
Vardas3274        Pavarde3274                     8.20            8.20
Vardas3480        Pavarde3480                     8.20            7.80
Vardas4162        Pavarde4162                     8.20            8.60
Vardas4186        Pavarde4186                     8.20            8.60
Vardas4428        Pavarde4428                     8.20            8.20
Vardas4812        Pavarde4812                     8.20            9.00
Vardas4902        Pavarde4902                     8.20            7.80
Vardas4975        Pavarde4975                     8.20            8.60
Vardas5064        Pavarde5064                     8.20            7.80
Vardas5188        Pavarde5188                     8.20            8.20
Vardas5456        Pavarde5456                     8.20            7.80
Vardas5915        Pavarde5915                     8.20            8.20
Vardas6104        Pavarde6104                     8.20            8.60
Vardas6207        Pavarde6207                     8.20            9.40
Vardas6312        Pavarde6312                     8.20            9.00
Vardas6746        Pavarde6746                     8.20            8.20
Vardas7102        Pavarde7102                     8.20            8.60
Vardas7114        Pavarde7114                     8.20            8.20
Vardas7238        Pavarde7238                     8.20            8.20
Vardas7386        Pavarde7386                     8.20            8.60
Vardas769         Pavarde769                      8.20            8.60
Vardas8236        Pavarde8236                     8.20            8.20
Vardas845         Pavarde845                      8.20            8.20
Vardas8458        Pavarde8458                     8.20            9.00
Vardas8490        Pavarde8490                     8.20            8.20
Vardas8966        Pavarde8966                     8.20            8.60
Vardas9147        Pavarde9147                     8.20            8.60
Vardas9261        Pavarde9261                     8.20            9.00
Vardas944         Pavarde944                      8.20            8.60
Vardas9472        Pavarde9472                     8.20            8.60
Vardas1136        Pavarde1136                     8.24            8.80
Vardas1329        Pavarde1329                     8.24            8.00
Vardas1445        Pavarde1445                     8.24            8.00
Vardas1713        Pavarde1713                     8.24            8.80
Vardas1868        Pavarde1868                     8.24            8.40
Vardas1989        Pavarde1989                     8.24            8.40
Vardas2271        Pavarde2271                     8.24            8.00
Vardas2464        Pavarde2464                     8.24            8.80
Vardas2562        Pavarde2562                     8.24            8.40
Vardas2671        Pavarde2671                     8.24            8.40
Vardas2799        Pavarde2799                     8.24            7.60
Vardas306         Pavarde306                      8.24            8.80
Vardas3071        Pavarde3071                     8.24            8.40
Vardas3148        Pavarde3148                     8.24            8.40
Vardas3201        Pavarde3201                     8.24            8.40
Vardas3234        Pavarde3234                     8.24            8.00
Vardas3440        Pavarde3440                     8.24            9.20
Vardas3460        Pavarde3460                     8.24            7.60
Vardas383         Pavarde383                      8.24            7.60
Vardas3848        Pavarde3848                     8.24            8.00
Vardas4166        Pavarde4166                     8.24            8.80
Vardas4324        Pavarde4324                     8.24            8.00
Vardas4525        Pavarde4525                     8.24            8.40
Vardas4747        Pavarde4747                     8.24            8.40
Vardas4977        Pavarde4977                     8.24            8.40
Vardas5021        Pavarde5021                     8.24            8.80
Vardas5172        Pavarde5172                     8.24            8.40
Vardas5469        Pavarde5469                     8.24            8.40
Vardas5498        Pavarde5498                     8.24            8.80
Vardas5609        Pavarde5609                     8.24            8.80
Vardas564         Pavarde564                      8.24            8.00
Vardas5795        Pavarde5795                     8.24            8.00
Vardas5858        Pavarde5858                     8.24            8.00
Vardas6098        Pavarde6098                     8.24            8.80
Vardas6103        Pavarde6103                     8.24            8.40
Vardas6212        Pavarde6212                     8.24            8.80
Vardas632         Pavarde632                      8.24            8.00
Vardas6415        Pavarde6415                     8.24            8.80
Vardas6543        Pavarde6543                     8.24            8.00
Vardas6585        Pavarde6585                     8.24            8.00
Vardas6880        Pavarde6880                     8.24            7.60
Vardas7310        Pavarde7310                     8.24            8.40
Vardas7312        Pavarde7312                     8.24            7.60
Vardas7450        Pavarde7450                     8.24            8.00
Vardas7621        Pavarde7621                     8.24            8.40
Vardas7658        Pavarde7658                     8.24            8.00
Vardas7697        Pavarde7697                     8.24            8.40
Vardas7765        Pavarde7765                     8.24            8.00
Vardas7851        Pavarde7851                     8.24            7.60
Vardas7863        Pavarde7863                     8.24            8.40
Vardas7873        Pavarde7873                     8.24            8.40
Vardas8023        Pavarde8023                     8.24            8.40
Vardas8404        Pavarde8404                     8.24            9.20
Vardas8427        Pavarde8427                     8.24            7.60
Vardas8569        Pavarde8569                     8.24            8.80
Vardas8675        Pavarde8675                     8.24            8.40
Vardas8811        Pavarde8811                     8.24            8.00
Vardas9010        Pavarde9010                     8.24            8.40
Vardas9023        Pavarde9023                     8.24            8.80
Vardas9181        Pavarde9181                     8.24            8.40
Vardas9432        Pavarde9432                     8.24            8.40
Vardas9458        Pavarde9458                     8.24            8.80
Vardas9531        Pavarde9531                     8.24            8.40
Vardas9792        Pavarde9792                     8.24            9.20
Vardas9860        Pavarde9860                     8.24            8.80
Vardas9986        Pavarde9986                     8.24            8.00
Vardas1444        Pavarde1444                     8.28            8.20
Vardas257         Pavarde257                      8.28            8.20
Vardas2577        Pavarde2577                     8.28            8.20
Vardas292         Pavarde292                      8.28            8.60
Vardas2984        Pavarde2984                     8.28            9.00
Vardas316         Pavarde316                      8.28            8.60
Vardas3267        Pavarde3267                     8.28            8.60
Vardas3891        Pavarde3891                     8.28            8.60
Vardas4068        Pavarde4068                     8.28            8.60
Vardas4072        Pavarde4072                     8.28            9.00
Vardas4622        Pavarde4622                     8.28            8.20
Vardas5541        Pavarde5541                     8.28            9.00
Vardas5565        Pavarde5565                     8.28            8.60
Vardas5966        Pavarde5966                     8.28            8.60
Vardas6138        Pavarde6138                     8.28            8.20
Vardas6163        Pavarde6163                     8.28            8.60
Vardas6365        Pavarde6365                     8.28            8.20
Vardas6611        Pavarde6611                     8.28            8.20
Vardas7353        Pavarde7353                     8.28            8.60
Vardas7585        Pavarde7585                     8.28            8.20
Vardas8687        Pavarde8687                     8.28            8.60
Vardas8942        Pavarde8942                     8.28            8.20
Vardas8976        Pavarde8976                     8.28            8.60
Vardas9621        Pavarde9621                     8.28            8.60
Vardas9989        Pavarde9989                     8.28            9.00
Vardas1417        Pavarde1417                     8.32            8.40
Vardas1501        Pavarde1501                     8.32            8.00
Vardas1895        Pavarde1895                     8.32            8.40
Vardas1920        Pavarde1920                     8.32            8.40
Vardas1956        Pavarde1956                     8.32            8.00
Vardas2172        Pavarde2172                     8.32            8.00
Vardas2362        Pavarde2362                     8.32            8.40
Vardas2458        Pavarde2458                     8.32            8.40
Vardas2588        Pavarde2588                     8.32            8.80
Vardas2666        Pavarde2666                     8.32            8.80
Vardas2941        Pavarde2941                     8.32            8.40
Vardas2953        Pavarde2953                     8.32            8.40
Vardas2958        Pavarde2958                     8.32            7.60
Vardas2964        Pavarde2964                     8.32            8.80
Vardas3063        Pavarde3063                     8.32            8.40
Vardas3101        Pavarde3101                     8.32            8.40
Vardas3316        Pavarde3316                     8.32            8.80
Vardas3578        Pavarde3578                     8.32            8.80
Vardas3599        Pavarde3599                     8.32            8.40
Vardas3692        Pavarde3692                     8.32            8.00
Vardas3699        Pavarde3699                     8.32            8.00
Vardas4167        Pavarde4167                     8.32            7.60
Vardas4391        Pavarde4391                     8.32            8.40
Vardas4483        Pavarde4483                     8.32            8.40
Vardas4571        Pavarde4571                     8.32            8.00
Vardas4605        Pavarde4605                     8.32            7.60
Vardas4838        Pavarde4838                     8.32            8.40
Vardas5091        Pavarde5091                     8.32            7.60
Vardas520         Pavarde520                      8.32            8.40
Vardas5385        Pavarde5385                     8.32            8.00
Vardas5528        Pavarde5528                     8.32            8.00
Vardas553         Pavarde553                      8.32            8.00
Vardas5629        Pavarde5629                     8.32            9.20
Vardas5740        Pavarde5740                     8.32            8.40
Vardas5891        Pavarde5891                     8.32            8.40
Vardas5905        Pavarde5905                     8.32            8.40
Vardas5996        Pavarde5996                     8.32            8.00
Vardas6089        Pavarde6089                     8.32            8.40
Vardas6694        Pavarde6694                     8.32            8.40
Vardas6780        Pavarde6780                     8.32            9.20
Vardas6812        Pavarde6812                     8.32            8.80
Vardas6832        Pavarde6832                     8.32            8.40
Vardas6957        Pavarde6957                     8.32            8.40
Vardas6961        Pavarde6961                     8.32            8.40
Vardas7131        Pavarde7131                     8.32            8.80
Vardas7186        Pavarde7186                     8.32            8.00
Vardas7408        Pavarde7408                     8.32            8.00
Vardas7645        Pavarde7645                     8.32            8.80
Vardas8047        Pavarde8047                     8.32            8.40
Vardas8064        Pavarde8064                     8.32            8.00
Vardas8142        Pavarde8142                     8.32            8.40
Vardas8231        Pavarde8231                     8.32            8.40
Vardas8315        Pavarde8315                     8.32            8.00
Vardas8347        Pavarde8347                     8.32            8.80
Vardas8474        Pavarde8474                     8.32            8.40
Vardas8475        Pavarde8475                     8.32            8.80
Vardas8479        Pavarde8479                     8.32            8.80
Vardas8622        Pavarde8622                     8.32            8.80
Vardas8653        Pavarde8653                     8.32            9.20
Vardas8854        Pavarde8854                     8.32            9.60
Vardas8983        Pavarde8983                     8.32            8.40
Vardas9089        Pavarde9089                     8.32            8.00
Vardas9628        Pavarde9628                     8.32            8.00
Vardas9701        Pavarde9701                     8.32            8.00
Vardas9865        Pavarde9865                     8.32            8.80
Vardas9870        Pavarde9870                     8.32            8.80
Vardas1816        Pavarde1816                     8.36            8.60
Vardas2389        Pavarde2389                     8.36            8.20
Vardas2608        Pavarde2608                     8.36            8.60
Vardas3698        Pavarde3698                     8.36            9.00
Vardas4590        Pavarde4590                     8.36            8.60
Vardas6314        Pavarde6314                     8.36            9.00
Vardas6619        Pavarde6619                     8.36            9.00
Vardas6930        Pavarde6930                     8.36            7.80
Vardas7004        Pavarde7004                     8.36            8.20
Vardas7130        Pavarde7130                     8.36            9.00
Vardas7143        Pavarde7143                     8.36            8.60
Vardas737         Pavarde737                      8.36            8.60
Vardas7855        Pavarde7855                     8.36            8.60
Vardas908         Pavarde908                      8.36            8.60
Vardas9283        Pavarde9283                     8.36            8.60
Vardas9673        Pavarde9673                     8.36            8.60
Vardas9838        Pavarde9838                     8.36            9.40
Vardas9949        Pavarde9949                     8.36            8.20
Vardas1096        Pavarde1096                     8.40            8.40
Vardas1170        Pavarde1170                     8.40            8.40
Vardas1201        Pavarde1201                     8.40            8.80
Vardas1285        Pavarde1285                     8.40            8.00
Vardas1334        Pavarde1334                     8.40            8.80
Vardas1379        Pavarde1379                     8.40            8.40
Vardas1435        Pavarde1435                     8.40            8.80
Vardas1548        Pavarde1548                     8.40            8.80
Vardas1564        Pavarde1564                     8.40            8.00
Vardas1571        Pavarde1571                     8.40            9.20
Vardas1721        Pavarde1721                     8.40            8.40
Vardas1742        Pavarde1742                     8.40            9.20
Vardas2120        Pavarde2120                     8.40            8.40
Vardas2218        Pavarde2218                     8.40            9.60
Vardas2352        Pavarde2352                     8.40            8.40
Vardas2366        Pavarde2366                     8.40            8.40
Vardas2393        Pavarde2393                     8.40            8.40
Vardas2417        Pavarde2417                     8.40            8.00
Vardas2476        Pavarde2476                     8.40            9.20
Vardas2505        Pavarde2505                     8.40            8.40
Vardas2585        Pavarde2585                     8.40            7.60
Vardas2681        Pavarde2681                     8.40            8.80
Vardas2723        Pavarde2723                     8.40            8.40
Vardas2757        Pavarde2757                     8.40            8.40
Vardas2893        Pavarde2893                     8.40            8.40
Vardas2951        Pavarde2951                     8.40            8.80
Vardas2973        Pavarde2973                     8.40            8.80
Vardas3000        Pavarde3000                     8.40            8.40
Vardas3106        Pavarde3106                     8.40            8.40
Vardas3120        Pavarde3120                     8.40            8.40
Vardas3296        Pavarde3296                     8.40            8.00
Vardas3313        Pavarde3313                     8.40            8.00
Vardas3363        Pavarde3363                     8.40            8.80
Vardas3406        Pavarde3406                     8.40            8.40
Vardas3420        Pavarde3420                     8.40            8.80
Vardas3522        Pavarde3522                     8.40            8.40
Vardas3932        Pavarde3932                     8.40            8.80
Vardas4023        Pavarde4023                     8.40            8.80
Vardas4032        Pavarde4032                     8.40            8.00
Vardas4037        Pavarde4037                     8.40            8.40
Vardas4095        Pavarde4095                     8.40            8.80
Vardas4150        Pavarde4150                     8.40            8.80
Vardas4247        Pavarde4247                     8.40            8.00
Vardas4378        Pavarde4378                     8.40            7.60
Vardas4387        Pavarde4387                     8.40            8.00
Vardas4422        Pavarde4422                     8.40            8.00
Vardas4453        Pavarde4453                     8.40            8.40
Vardas4466        Pavarde4466                     8.40            8.40
Vardas4613        Pavarde4613                     8.40            8.40
Vardas4661        Pavarde4661                     8.40            8.80
Vardas5047        Pavarde5047                     8.40            8.80
Vardas5085        Pavarde5085                     8.40            8.00
Vardas517         Pavarde517                      8.40            8.40
Vardas5218        Pavarde5218                     8.40            8.80
Vardas5271        Pavarde5271                     8.40            8.80
Vardas5321        Pavarde5321                     8.40            8.80
Vardas5535        Pavarde5535                     8.40            8.80
Vardas5641        Pavarde5641                     8.40            8.80
Vardas5680        Pavarde5680                     8.40            7.60
Vardas5788        Pavarde5788                     8.40            8.40
Vardas605         Pavarde605                      8.40            8.80
Vardas6171        Pavarde6171                     8.40            8.00
Vardas6264        Pavarde6264                     8.40            8.80
Vardas637         Pavarde637                      8.40            9.20
Vardas6907        Pavarde6907                     8.40            8.40
Vardas7039        Pavarde7039                     8.40            8.40
Vardas7235        Pavarde7235                     8.40            8.40
Vardas7625        Pavarde7625                     8.40            8.80
Vardas7631        Pavarde7631                     8.40            8.40
Vardas7670        Pavarde7670                     8.40            8.80
Vardas7709        Pavarde7709                     8.40            8.40
Vardas7914        Pavarde7914                     8.40            8.80
Vardas7972        Pavarde7972                     8.40            8.80
Vardas8066        Pavarde8066                     8.40            8.80
Vardas8409        Pavarde8409                     8.40            8.40
Vardas8527        Pavarde8527                     8.40            9.20
Vardas8661        Pavarde8661                     8.40            8.00
Vardas8970        Pavarde8970                     8.40            8.40
Vardas9101        Pavarde9101                     8.40            8.80
Vardas9223        Pavarde9223                     8.40            8.00
Vardas9280        Pavarde9280                     8.40            8.40
Vardas9443        Pavarde9443                     8.40            8.40
Vardas9451        Pavarde9451                     8.40            8.00
Vardas9557        Pavarde9557                     8.40            8.40
Vardas96          Pavarde96                       8.40            8.80
Vardas9845        Pavarde9845                     8.40            9.20
Vardas1246        Pavarde1246                     8.44            9.00
Vardas1267        Pavarde1267                     8.44            9.00
Vardas1557        Pavarde1557                     8.44            8.20
Vardas2202        Pavarde2202                     8.44            8.60
Vardas2297        Pavarde2297                     8.44            9.00
Vardas3802        Pavarde3802                     8.44            8.20
Vardas4964        Pavarde4964                     8.44            8.60
Vardas5731        Pavarde5731                     8.44            8.20
Vardas6303        Pavarde6303                     8.44            9.40
Vardas6882        Pavarde6882                     8.44            9.00
Vardas7241        Pavarde7241                     8.44            8.60
Vardas7332        Pavarde7332                     8.44            9.00
Vardas8366        Pavarde8366                     8.44            8.20
Vardas8695        Pavarde8695                     8.44            9.00
Vardas8760        Pavarde8760                     8.44            9.00
Vardas1037        Pavarde1037                     8.48            8.80
Vardas1208        Pavarde1208                     8.48            8.80
Vardas1305        Pavarde1305                     8.48            8.40
Vardas2003        Pavarde2003                     8.48            8.40
Vardas2082        Pavarde2082                     8.48            8.40
Vardas2102        Pavarde2102                     8.48            8.80
Vardas2245        Pavarde2245                     8.48            8.40
Vardas2260        Pavarde2260                     8.48            8.80
Vardas2527        Pavarde2527                     8.48            8.00
Vardas327         Pavarde327                      8.48            7.60
Vardas331         Pavarde331                      8.48            8.40
Vardas3557        Pavarde3557                     8.48            8.40
Vardas3619        Pavarde3619                     8.48            8.40
Vardas3763        Pavarde3763                     8.48            9.20
Vardas4175        Pavarde4175                     8.48            8.00
Vardas4270        Pavarde4270                     8.48            8.40
Vardas4419        Pavarde4419                     8.48            8.00
Vardas4447        Pavarde4447                     8.48            8.80
Vardas4758        Pavarde4758                     8.48            8.00
Vardas5063        Pavarde5063                     8.48            8.80
Vardas5118        Pavarde5118                     8.48            9.20
Vardas5227        Pavarde5227                     8.48            8.40
Vardas5344        Pavarde5344                     8.48            8.80
Vardas5801        Pavarde5801                     8.48            8.40
Vardas5850        Pavarde5850                     8.48            8.80
Vardas5862        Pavarde5862                     8.48            8.40
Vardas5917        Pavarde5917                     8.48            8.40
Vardas6233        Pavarde6233                     8.48            8.80
Vardas6461        Pavarde6461                     8.48            8.40
Vardas6481        Pavarde6481                     8.48            8.00
Vardas6520        Pavarde6520                     8.48            9.20
Vardas6578        Pavarde6578                     8.48            8.00
Vardas6662        Pavarde6662                     8.48            8.40
Vardas6764        Pavarde6764                     8.48            8.80
Vardas6991        Pavarde6991                     8.48            8.40
Vardas700         Pavarde700                      8.48            8.80
Vardas7268        Pavarde7268                     8.48            9.20
Vardas7393        Pavarde7393                     8.48            8.00
Vardas7483        Pavarde7483                     8.48            8.80
Vardas7696        Pavarde7696                     8.48            9.20
Vardas7700        Pavarde7700                     8.48            8.80
Vardas7766        Pavarde7766                     8.48            8.40
Vardas7835        Pavarde7835                     8.48            8.80
Vardas8061        Pavarde8061                     8.48            8.40
Vardas8111        Pavarde8111                     8.48            8.80
Vardas8256        Pavarde8256                     8.48            9.20
Vardas8604        Pavarde8604                     8.48            8.80
Vardas8634        Pavarde8634                     8.48            8.40
Vardas9040        Pavarde9040                     8.48            8.80
Vardas911         Pavarde911                      8.48            8.80
Vardas934         Pavarde934                      8.48            8.40
Vardas9345        Pavarde9345                     8.48            8.40
Vardas9492        Pavarde9492                     8.48            8.80
Vardas9717        Pavarde9717                     8.48            8.40
Vardas9720        Pavarde9720                     8.48            8.40
Vardas9799        Pavarde9799                     8.48            9.20
Vardas1446        Pavarde1446                     8.52            8.60
Vardas183         Pavarde183                      8.52            8.60
Vardas2329        Pavarde2329                     8.52            8.60
Vardas2488        Pavarde2488                     8.52            8.60
Vardas2928        Pavarde2928                     8.52            9.40
Vardas3214        Pavarde3214                     8.52            9.00
Vardas4217        Pavarde4217                     8.52            9.00
Vardas48          Pavarde48                       8.52            9.00
Vardas5808        Pavarde5808                     8.52            9.00
Vardas716         Pavarde716                      8.52            9.00
Vardas7591        Pavarde7591                     8.52            8.20
Vardas8352        Pavarde8352                     8.52            9.00
Vardas872         Pavarde872                      8.52            8.20
Vardas8830        Pavarde8830                     8.52            9.40
Vardas1002        Pavarde1002                     8.56            8.40
Vardas1074        Pavarde1074                     8.56            9.20
Vardas1120        Pavarde1120                     8.56            8.80
Vardas145         Pavarde145                      8.56            8.40
Vardas1968        Pavarde1968                     8.56            8.80
Vardas2019        Pavarde2019                     8.56            8.80
Vardas2119        Pavarde2119                     8.56            8.80
Vardas2540        Pavarde2540                     8.56            8.80
Vardas2657        Pavarde2657                     8.56            8.80
Vardas2830        Pavarde2830                     8.56            8.80
Vardas289         Pavarde289                      8.56            8.40
Vardas294         Pavarde294                      8.56            9.20
Vardas3060        Pavarde3060                     8.56            8.00
Vardas3158        Pavarde3158                     8.56            8.00
Vardas3358        Pavarde3358                     8.56            8.80
Vardas3559        Pavarde3559                     8.56            8.00
Vardas3562        Pavarde3562                     8.56            8.40
Vardas3646        Pavarde3646                     8.56            8.80
Vardas4249        Pavarde4249                     8.56            9.20
Vardas4312        Pavarde4312                     8.56            8.40
Vardas4325        Pavarde4325                     8.56            8.80
Vardas4685        Pavarde4685                     8.56            8.80
Vardas5410        Pavarde5410                     8.56            8.40
Vardas5599        Pavarde5599                     8.56            9.20
Vardas5604        Pavarde5604                     8.56            8.80
Vardas5769        Pavarde5769                     8.56            9.60
Vardas582         Pavarde582                      8.56            8.80
Vardas6049        Pavarde6049                     8.56            9.60
Vardas6059        Pavarde6059                     8.56            8.40
Vardas6479        Pavarde6479                     8.56            9.20
Vardas7028        Pavarde7028                     8.56            8.00
Vardas7460        Pavarde7460                     8.56            9.20
Vardas7623        Pavarde7623                     8.56            8.80
Vardas7669        Pavarde7669                     8.56            8.80
Vardas7775        Pavarde7775                     8.56            8.80
Vardas782         Pavarde782                      8.56            9.20
Vardas7861        Pavarde7861                     8.56            8.00
Vardas8717        Pavarde8717                     8.56            8.40
Vardas8858        Pavarde8858                     8.56            8.40
Vardas8905        Pavarde8905                     8.56            8.80
Vardas8950        Pavarde8950                     8.56            9.20
Vardas9174        Pavarde9174                     8.56            9.20
Vardas9185        Pavarde9185                     8.56            8.80
Vardas9459        Pavarde9459                     8.56            8.40
Vardas9551        Pavarde9551                     8.56            8.80
Vardas9821        Pavarde9821                     8.56            8.40
Vardas1024        Pavarde1024                     8.60            8.60
Vardas1576        Pavarde1576                     8.60            8.60
Vardas2448        Pavarde2448                     8.60            8.60
Vardas2991        Pavarde2991                     8.60            9.00
Vardas3077        Pavarde3077                     8.60            8.60
Vardas3290        Pavarde3290                     8.60            9.00
Vardas3454        Pavarde3454                     8.60            8.60
Vardas3843        Pavarde3843                     8.60            8.60
Vardas684         Pavarde684                      8.60            8.60
Vardas6965        Pavarde6965                     8.60            8.60
Vardas8646        Pavarde8646                     8.60            8.60
Vardas9006        Pavarde9006                     8.60            9.00
Vardas9512        Pavarde9512                     8.60            9.00
Vardas9822        Pavarde9822                     8.60            8.60
Vardas9916        Pavarde9916                     8.60            8.60
Vardas1116        Pavarde1116                     8.64            8.80
Vardas1265        Pavarde1265                     8.64            8.80
Vardas1591        Pavarde1591                     8.64            8.80
Vardas16          Pavarde16                       8.64            8.80
Vardas1649        Pavarde1649                     8.64            9.20
Vardas2465        Pavarde2465                     8.64            8.40
Vardas256         Pavarde256                      8.64            9.60
Vardas2856        Pavarde2856                     8.64            8.40
Vardas3055        Pavarde3055                     8.64            8.40
Vardas3252        Pavarde3252                     8.64            9.20
Vardas3310        Pavarde3310                     8.64            8.80
Vardas3314        Pavarde3314                     8.64            9.60
Vardas3620        Pavarde3620                     8.64            9.20
Vardas3879        Pavarde3879                     8.64            8.80
Vardas4002        Pavarde4002                     8.64            8.40
Vardas4277        Pavarde4277                     8.64            9.20
Vardas4990        Pavarde4990                     8.64            8.80
Vardas5092        Pavarde5092                     8.64            8.80
Vardas5190        Pavarde5190                     8.64            8.80
Vardas5267        Pavarde5267                     8.64            8.40
Vardas5317        Pavarde5317                     8.64            8.00
Vardas5775        Pavarde5775                     8.64            8.00
Vardas6153        Pavarde6153                     8.64            8.40
Vardas6975        Pavarde6975                     8.64            9.20
Vardas7174        Pavarde7174                     8.64            8.40
Vardas7282        Pavarde7282                     8.64            8.40
Vardas7427        Pavarde7427                     8.64            8.80
Vardas7480        Pavarde7480                     8.64            8.80
Vardas7810        Pavarde7810                     8.64            8.80
Vardas7894        Pavarde7894                     8.64            8.80
Vardas8268        Pavarde8268                     8.64            9.20
Vardas8304        Pavarde8304                     8.64            8.80
Vardas833         Pavarde833                      8.64            9.20
Vardas8956        Pavarde8956                     8.64            8.80
Vardas9114        Pavarde9114                     8.64            8.00
Vardas9709        Pavarde9709                     8.64            8.80
Vardas9917        Pavarde9917                     8.64            9.20
Vardas1248        Pavarde1248                     8.68            8.60
Vardas1955        Pavarde1955                     8.68            9.00
Vardas5868        Pavarde5868                     8.68            9.00
Vardas6094        Pavarde6094                     8.68            8.60
Vardas7326        Pavarde7326                     8.68            9.00
Vardas7396        Pavarde7396                     8.68            9.00
Vardas8349        Pavarde8349                     8.68            9.00
Vardas8574        Pavarde8574                     8.68            9.00
Vardas9712        Pavarde9712                     8.68            9.00
Vardas1172        Pavarde1172                     8.72            8.40
Vardas1337        Pavarde1337                     8.72            9.20
Vardas1369        Pavarde1369                     8.72            8.80
Vardas1633        Pavarde1633                     8.72            8.40
Vardas1877        Pavarde1877                     8.72            8.80
Vardas1969        Pavarde1969                     8.72            8.00
Vardas1983        Pavarde1983                     8.72            8.80
Vardas2278        Pavarde2278                     8.72            8.80
Vardas2581        Pavarde2581                     8.72            8.80
Vardas2667        Pavarde2667                     8.72            9.20
Vardas2948        Pavarde2948                     8.72            8.40
Vardas296         Pavarde296                      8.72            8.80
Vardas3078        Pavarde3078                     8.72            8.40
Vardas3239        Pavarde3239                     8.72            8.80
Vardas3258        Pavarde3258                     8.72            8.80
Vardas3336        Pavarde3336                     8.72            8.80
Vardas3952        Pavarde3952                     8.72            8.80
Vardas4443        Pavarde4443                     8.72            8.80
Vardas4456        Pavarde4456                     8.72            8.80
Vardas4735        Pavarde4735                     8.72            8.80
Vardas4974        Pavarde4974                     8.72            8.80
Vardas5044        Pavarde5044                     8.72            8.40
Vardas507         Pavarde507                      8.72            9.20
Vardas5076        Pavarde5076                     8.72            9.20
Vardas5103        Pavarde5103                     8.72            9.20
Vardas5149        Pavarde5149                     8.72            9.20
Vardas5165        Pavarde5165                     8.72            8.80
Vardas5255        Pavarde5255                     8.72            8.80
Vardas5380        Pavarde5380                     8.72            9.20
Vardas5564        Pavarde5564                     8.72            9.20
Vardas5656        Pavarde5656                     8.72            8.40
Vardas5699        Pavarde5699                     8.72            9.20
Vardas5774        Pavarde5774                     8.72            8.80
Vardas6697        Pavarde6697                     8.72            8.80
Vardas6720        Pavarde6720                     8.72            9.20
Vardas7710        Pavarde7710                     8.72            9.20
Vardas7884        Pavarde7884                     8.72            8.80
Vardas8255        Pavarde8255                     8.72            8.40
Vardas8258        Pavarde8258                     8.72            8.80
Vardas8295        Pavarde8295                     8.72            8.80
Vardas8796        Pavarde8796                     8.72            8.40
Vardas8899        Pavarde8899                     8.72            8.80
Vardas9179        Pavarde9179                     8.72            8.80
Vardas9275        Pavarde9275                     8.72            8.40
Vardas9514        Pavarde9514                     8.72            8.80
Vardas9715        Pavarde9715                     8.72            9.20
Vardas1909        Pavarde1909                     8.76            9.00
Vardas4733        Pavarde4733                     8.76            9.00
Vardas642         Pavarde642                      8.76            9.00
Vardas6592        Pavarde6592                     8.76            9.40
Vardas7337        Pavarde7337                     8.76            8.60
Vardas1694        Pavarde1694                     8.80            9.20
Vardas2027        Pavarde2027                     8.80            8.80
Vardas2115        Pavarde2115                     8.80            9.20
Vardas220         Pavarde220                      8.80            9.60
Vardas2303        Pavarde2303                     8.80            9.20
Vardas2845        Pavarde2845                     8.80            9.20
Vardas3179        Pavarde3179                     8.80            8.80
