Name              Surname                   Final(Avg)      Final(Med)
Vardas596         Pavarde596                      4.36            5.00
Vardas6361        Pavarde6361                     4.36            3.80
Vardas6684        Pavarde6684                     4.36            4.60
Vardas6735        Pavarde6735                     4.36            5.00
Vardas6795        Pavarde6795                     4.36            5.00
Vardas6873        Pavarde6873                     4.36            4.60
Vardas709         Pavarde709                      4.36            3.80
Vardas7170        Pavarde7170                     4.36            4.20
Vardas7373        Pavarde7373                     4.36            4.20
Vardas7714        Pavarde7714                     4.36            4.60
Vardas7974        Pavarde7974                     4.36            4.20
Vardas8477        Pavarde8477                     4.36            4.60
Vardas8546        Pavarde8546                     4.36            4.20
Vardas8949        Pavarde8949                     4.36            3.80
Vardas8988        Pavarde8988                     4.36            4.20
Vardas9008        Pavarde9008                     4.36            4.60
Vardas9112        Pavarde9112                     4.36            5.00
Vardas9317        Pavarde9317                     4.36            4.20
Vardas9338        Pavarde9338                     4.36            4.20
Vardas9358        Pavarde9358                     4.36            4.60
Vardas9364        Pavarde9364                     4.36            4.20
Vardas9528        Pavarde9528                     4.36            3.80
Vardas9615        Pavarde9615                     4.36            4.20
Vardas9997        Pavarde9997                     4.36            4.60
Vardas9362        Pavarde9362                     4.40            4.00
Vardas1065        Pavarde1065                     4.40            4.00
Vardas1110        Pavarde1110                     4.40            3.60
Vardas1384        Pavarde1384                     4.40            4.80
Vardas1635        Pavarde1635                     4.40            4.40
Vardas1644        Pavarde1644                     4.40            4.40
Vardas1951        Pavarde1951                     4.40            4.40
Vardas2121        Pavarde2121                     4.40            4.80
Vardas2142        Pavarde2142                     4.40            4.00
Vardas2435        Pavarde2435                     4.40            4.00
Vardas2485        Pavarde2485                     4.40            4.00
Vardas2515        Pavarde2515                     4.40            4.80
Vardas2559        Pavarde2559                     4.40            4.40
Vardas2626        Pavarde2626                     4.40            4.40
Vardas2668        Pavarde2668                     4.40            4.40
Vardas2719        Pavarde2719                     4.40            4.00
Vardas2894        Pavarde2894                     4.40            4.40
Vardas3128        Pavarde3128                     4.40            4.40
Vardas3323        Pavarde3323                     4.40            4.80
Vardas3459        Pavarde3459                     4.40            4.80
Vardas3797        Pavarde3797                     4.40            3.60
Vardas3815        Pavarde3815                     4.40            4.40
Vardas4006        Pavarde4006                     4.40            3.20
Vardas4373        Pavarde4373                     4.40            4.00
Vardas4384        Pavarde4384                     4.40            4.00
Vardas4416        Pavarde4416                     4.40            3.60
Vardas4492        Pavarde4492                     4.40            4.40
Vardas451         Pavarde451                      4.40            4.00
Vardas4568        Pavarde4568                     4.40            4.80
Vardas4668        Pavarde4668                     4.40            4.40
Vardas4940        Pavarde4940                     4.40            4.40
Vardas513         Pavarde513                      4.40            4.40
Vardas5202        Pavarde5202                     4.40            4.80
Vardas5233        Pavarde5233                     4.40            4.40
Vardas5343        Pavarde5343                     4.40            4.00
Vardas5704        Pavarde5704                     4.40            4.80
Vardas6382        Pavarde6382                     4.40            4.80
Vardas6448        Pavarde6448                     4.40            4.40
Vardas6516        Pavarde6516                     4.40            4.80
Vardas6881        Pavarde6881                     4.40            4.40
Vardas6889        Pavarde6889                     4.40            4.40
Vardas693         Pavarde693                      4.40            4.00
Vardas6952        Pavarde6952                     4.40            3.60
Vardas7011        Pavarde7011                     4.40            4.40
Vardas7161        Pavarde7161                     4.40            4.40
Vardas7706        Pavarde7706                     4.40            4.40
Vardas7804        Pavarde7804                     4.40            4.40
Vardas7830        Pavarde7830                     4.40            4.00
Vardas7843        Pavarde7843                     4.40            4.40
Vardas789         Pavarde789                      4.40            4.80
Vardas7966        Pavarde7966                     4.40            4.40
Vardas8177        Pavarde8177                     4.40            4.80
Vardas8376        Pavarde8376                     4.40            3.60
Vardas8472        Pavarde8472                     4.40            4.40
Vardas8488        Pavarde8488                     4.40            4.00
Vardas8498        Pavarde8498                     4.40            4.00
Vardas8802        Pavarde8802                     4.40            4.40
Vardas8848        Pavarde8848                     4.40            4.00
Vardas9027        Pavarde9027                     4.40            4.40
Vardas91          Pavarde91                       4.40            3.60
Vardas9231        Pavarde9231                     4.40            4.80
Vardas931         Pavarde931                      4.40            4.00
Vardas9508        Pavarde9508                     4.40            3.60
Vardas9543        Pavarde9543                     4.40            4.00
Vardas9600        Pavarde9600                     4.40            4.40
Vardas9793        Pavarde9793                     4.40            4.40
Vardas9837        Pavarde9837                     4.40            4.40
Vardas9904        Pavarde9904                     4.40            4.40
Vardas9965        Pavarde9965                     4.40            3.60
Vardas1092        Pavarde1092                     4.44            4.60
Vardas1472        Pavarde1472                     4.44            4.20
Vardas1537        Pavarde1537                     4.44            3.80
Vardas1645        Pavarde1645                     4.44            4.60
Vardas2324        Pavarde2324                     4.44            5.00
Vardas2361        Pavarde2361                     4.44            4.60
Vardas2451        Pavarde2451                     4.44            5.00
Vardas2598        Pavarde2598                     4.44            4.20
Vardas3023        Pavarde3023                     4.44            4.60
Vardas3048        Pavarde3048                     4.44            4.60
Vardas3188        Pavarde3188                     4.44            5.00
Vardas3193        Pavarde3193                     4.44            4.60
Vardas3371        Pavarde3371                     4.44            4.60
Vardas3683        Pavarde3683                     4.44            4.60
Vardas4065        Pavarde4065                     4.44            4.60
Vardas4098        Pavarde4098                     4.44            4.60
Vardas4228        Pavarde4228                     4.44            5.00
Vardas4350        Pavarde4350                     4.44            5.00
Vardas4383        Pavarde4383                     4.44            4.20
Vardas4503        Pavarde4503                     4.44            5.40
Vardas4508        Pavarde4508                     4.44            5.00
Vardas4580        Pavarde4580                     4.44            4.60
Vardas4662        Pavarde4662                     4.44            4.60
Vardas4675        Pavarde4675                     4.44            4.20
Vardas4852        Pavarde4852                     4.44            5.00
Vardas5276        Pavarde5276                     4.44            4.60
Vardas528         Pavarde528                      4.44            5.00
Vardas54          Pavarde54                       4.44            5.00
Vardas544         Pavarde544                      4.44            5.40
Vardas5744        Pavarde5744                     4.44            4.20
Vardas6425        Pavarde6425                     4.44            4.20
Vardas6660        Pavarde6660                     4.44            3.80
Vardas6902        Pavarde6902                     4.44            4.20
Vardas7180        Pavarde7180                     4.44            4.20
Vardas7323        Pavarde7323                     4.44            4.60
Vardas762         Pavarde762                      4.44            4.60
Vardas7892        Pavarde7892                     4.44            4.60
Vardas8293        Pavarde8293                     4.44            4.20
Vardas8445        Pavarde8445                     4.44            4.60
Vardas8448        Pavarde8448                     4.44            4.20
Vardas849         Pavarde849                      4.44            4.60
Vardas870         Pavarde870                      4.44            4.60
Vardas8743        Pavarde8743                     4.44            3.80
Vardas8900        Pavarde8900                     4.44            4.20
Vardas8901        Pavarde8901                     4.44            4.60
Vardas9991        Pavarde9991                     4.44            4.60
Vardas1320        Pavarde1320                     4.44            4.20
Vardas2793        Pavarde2793                     4.44            4.20
Vardas2981        Pavarde2981                     4.44            4.20
Vardas3773        Pavarde3773                     4.44            4.60
Vardas4083        Pavarde4083                     4.44            4.20
Vardas4708        Pavarde4708                     4.44            4.60
Vardas4723        Pavarde4723                     4.44            4.60
Vardas4899        Pavarde4899                     4.44            3.80
Vardas5329        Pavarde5329                     4.44            4.60
Vardas5830        Pavarde5830                     4.44            4.20
Vardas5998        Pavarde5998                     4.44            4.20
Vardas6553        Pavarde6553                     4.44            4.60
Vardas6640        Pavarde6640                     4.44            4.60
Vardas7099        Pavarde7099                     4.44            3.80
Vardas7137        Pavarde7137                     4.44            3.80
Vardas8244        Pavarde8244                     4.44            4.20
Vardas8308        Pavarde8308                     4.44            4.20
Vardas868         Pavarde868                      4.44            3.80
Vardas9938        Pavarde9938                     4.44            4.20
Vardas9999        Pavarde9999                     4.44            4.20
Vardas1072        Pavarde1072                     4.48            4.80
Vardas2293        Pavarde2293                     4.48            4.00
Vardas3477        Pavarde3477                     4.48            4.40
Vardas4252        Pavarde4252                     4.48            4.40
Vardas4659        Pavarde4659                     4.48            4.80
Vardas7893        Pavarde7893                     4.48            4.80
Vardas8319        Pavarde8319                     4.48            4.40
Vardas1000        Pavarde1000                     4.48            4.80
Vardas1080        Pavarde1080                     4.48            4.40
Vardas1511        Pavarde1511                     4.48            4.00
Vardas171         Pavarde171                      4.48            4.40
Vardas206         Pavarde206                      4.48            4.40
Vardas231         Pavarde231                      4.48            4.80
Vardas232         Pavarde232                      4.48            4.00
Vardas237         Pavarde237                      4.48            4.80
Vardas2416        Pavarde2416                     4.48            4.40
Vardas2638        Pavarde2638                     4.48            3.60
Vardas2675        Pavarde2675                     4.48            4.00
Vardas2786        Pavarde2786                     4.48            4.80
Vardas322         Pavarde322                      4.48            4.80
Vardas3534        Pavarde3534                     4.48            4.80
Vardas3757        Pavarde3757                     4.48            4.00
Vardas3766        Pavarde3766                     4.48            4.40
Vardas4120        Pavarde4120                     4.48            4.40
Vardas4232        Pavarde4232                     4.48            4.80
Vardas4317        Pavarde4317                     4.48            4.80
Vardas4359        Pavarde4359                     4.48            4.40
Vardas4549        Pavarde4549                     4.48            4.40
Vardas4573        Pavarde4573                     4.48            4.40
Vardas5100        Pavarde5100                     4.48            4.40
Vardas529         Pavarde529                      4.48            4.00
Vardas5508        Pavarde5508                     4.48            4.00
Vardas5739        Pavarde5739                     4.48            4.00
Vardas5828        Pavarde5828                     4.48            4.40
Vardas5853        Pavarde5853                     4.48            4.40
Vardas5969        Pavarde5969                     4.48            4.00
Vardas598         Pavarde598                      4.48            4.80
Vardas619         Pavarde619                      4.48            4.00
Vardas6221        Pavarde6221                     4.48            4.40
Vardas6234        Pavarde6234                     4.48            4.40
Vardas720         Pavarde720                      4.48            4.40
Vardas7405        Pavarde7405                     4.48            5.20
Vardas7437        Pavarde7437                     4.48            4.00
Vardas7559        Pavarde7559                     4.48            5.20
Vardas7732        Pavarde7732                     4.48            4.40
Vardas8355        Pavarde8355                     4.48            4.80
Vardas837         Pavarde837                      4.48            4.40
Vardas8391        Pavarde8391                     4.48            4.80
Vardas8880        Pavarde8880                     4.48            4.00
Vardas9012        Pavarde9012                     4.48            5.20
Vardas9611        Pavarde9611                     4.48            4.80
Vardas9693        Pavarde9693                     4.48            4.40
Vardas9727        Pavarde9727                     4.48            4.40
Vardas9884        Pavarde9884                     4.48            4.00
Vardas1237        Pavarde1237                     4.52            4.60
Vardas1474        Pavarde1474                     4.52            4.60
Vardas1974        Pavarde1974                     4.52            4.60
Vardas2063        Pavarde2063                     4.52            5.00
Vardas2148        Pavarde2148                     4.52            4.60
Vardas2410        Pavarde2410                     4.52            4.60
Vardas2621        Pavarde2621                     4.52            4.20
Vardas270         Pavarde270                      4.52            4.60
Vardas275         Pavarde275                      4.52            4.60
Vardas2863        Pavarde2863                     4.52            5.00
Vardas2932        Pavarde2932                     4.52            4.20
Vardas299         Pavarde299                      4.52            4.60
Vardas3035        Pavarde3035                     4.52            4.20
Vardas3109        Pavarde3109                     4.52            4.20
Vardas3208        Pavarde3208                     4.52            4.60
Vardas3218        Pavarde3218                     4.52            4.20
Vardas3435        Pavarde3435                     4.52            4.20
Vardas3587        Pavarde3587                     4.52            4.60
Vardas3623        Pavarde3623                     4.52            4.60
Vardas3850        Pavarde3850                     4.52            3.80
Vardas4154        Pavarde4154                     4.52            4.20
Vardas4206        Pavarde4206                     4.52            4.60
Vardas4355        Pavarde4355                     4.52            5.00
Vardas461         Pavarde461                      4.52            4.60
Vardas4611        Pavarde4611                     4.52            5.00
Vardas4612        Pavarde4612                     4.52            4.20
Vardas4643        Pavarde4643                     4.52            5.00
Vardas4669        Pavarde4669                     4.52            4.60
Vardas4719        Pavarde4719                     4.52            5.40
Vardas4736        Pavarde4736                     4.52            4.60
Vardas4787        Pavarde4787                     4.52            4.60
Vardas488         Pavarde488                      4.52            5.00
Vardas5127        Pavarde5127                     4.52            5.00
Vardas5269        Pavarde5269                     4.52            4.60
Vardas5436        Pavarde5436                     4.52            4.60
Vardas5924        Pavarde5924                     4.52            5.00
Vardas5941        Pavarde5941                     4.52            3.40
Vardas6004        Pavarde6004                     4.52            4.60
Vardas6351        Pavarde6351                     4.52            4.20
Vardas6603        Pavarde6603                     4.52            4.60
Vardas6730        Pavarde6730                     4.52            4.20
Vardas677         Pavarde677                      4.52            4.60
Vardas7086        Pavarde7086                     4.52            5.00
Vardas7185        Pavarde7185                     4.52            4.60
Vardas7400        Pavarde7400                     4.52            5.00
Vardas7593        Pavarde7593                     4.52            4.60
Vardas7883        Pavarde7883                     4.52            4.60
Vardas7952        Pavarde7952                     4.52            4.20
Vardas8388        Pavarde8388                     4.52            4.60
Vardas8423        Pavarde8423                     4.52            5.40
Vardas8425        Pavarde8425                     4.52            5.00
Vardas8587        Pavarde8587                     4.52            5.40
Vardas8616        Pavarde8616                     4.52            5.00
Vardas8676        Pavarde8676                     4.52            4.20
Vardas876         Pavarde876                      4.52            4.60
Vardas882         Pavarde882                      4.52            4.60
Vardas9058        Pavarde9058                     4.52            5.00
Vardas9290        Pavarde9290                     4.52            5.00
Vardas9324        Pavarde9324                     4.52            5.00
Vardas94          Pavarde94                       4.52            5.00
Vardas9515        Pavarde9515                     4.52            4.60
Vardas969         Pavarde969                      4.52            4.60
Vardas983         Pavarde983                      4.52            4.60
Vardas2567        Pavarde2567                     4.56            4.40
Vardas4504        Pavarde4504                     4.56            4.40
Vardas61          Pavarde61                       4.56            4.40
Vardas1193        Pavarde1193                     4.56            4.40
Vardas1393        Pavarde1393                     4.56            4.00
Vardas1431        Pavarde1431                     4.56            4.00
Vardas1600        Pavarde1600                     4.56            4.80
Vardas1631        Pavarde1631                     4.56            4.80
Vardas1781        Pavarde1781                     4.56            4.00
Vardas2412        Pavarde2412                     4.56            4.80
Vardas2639        Pavarde2639                     4.56            4.40
Vardas2641        Pavarde2641                     4.56            4.40
Vardas2806        Pavarde2806                     4.56            4.80
Vardas2988        Pavarde2988                     4.56            5.20
Vardas3455        Pavarde3455                     4.56            4.40
Vardas3481        Pavarde3481                     4.56            4.80
Vardas3488        Pavarde3488                     4.56            3.60
Vardas352         Pavarde352                      4.56            4.40
Vardas3867        Pavarde3867                     4.56            4.80
Vardas3885        Pavarde3885                     4.56            5.20
Vardas3906        Pavarde3906                     4.56            4.00
Vardas3935        Pavarde3935                     4.56            5.60
Vardas4012        Pavarde4012                     4.56            4.40
Vardas4017        Pavarde4017                     4.56            4.80
Vardas4086        Pavarde4086                     4.56            3.60
Vardas4349        Pavarde4349                     4.56            4.40
Vardas4418        Pavarde4418                     4.56            4.80
Vardas4692        Pavarde4692                     4.56            4.80
Vardas478         Pavarde478                      4.56            4.80
Vardas4840        Pavarde4840                     4.56            4.80
Vardas489         Pavarde489                      4.56            4.80
Vardas4892        Pavarde4892                     4.56            4.80
Vardas5038        Pavarde5038                     4.56            4.80
Vardas514         Pavarde514                      4.56            4.80
Vardas5226        Pavarde5226                     4.56            4.00
Vardas524         Pavarde524                      4.56            4.00
Vardas5278        Pavarde5278                     4.56            4.40
Vardas5880        Pavarde5880                     4.56            4.00
Vardas5913        Pavarde5913                     4.56            4.40
Vardas609         Pavarde609                      4.56            4.00
Vardas6121        Pavarde6121                     4.56            4.80
Vardas6280        Pavarde6280                     4.56            4.00
Vardas6292        Pavarde6292                     4.56            4.40
Vardas6370        Pavarde6370                     4.56            4.00
Vardas6404        Pavarde6404                     4.56            4.40
Vardas6476        Pavarde6476                     4.56            4.80
Vardas655         Pavarde655                      4.56            4.80
Vardas6564        Pavarde6564                     4.56            4.40
Vardas657         Pavarde657                      4.56            4.80
Vardas6596        Pavarde6596                     4.56            4.80
Vardas6718        Pavarde6718                     4.56            5.20
Vardas6777        Pavarde6777                     4.56            4.80
Vardas6853        Pavarde6853                     4.56            4.00
Vardas6857        Pavarde6857                     4.56            4.40
Vardas6872        Pavarde6872                     4.56            4.80
Vardas7150        Pavarde7150                     4.56            4.80
Vardas7209        Pavarde7209                     4.56            4.80
Vardas744         Pavarde744                      4.56            4.80
Vardas7511        Pavarde7511                     4.56            4.40
Vardas7659        Pavarde7659                     4.56            4.80
Vardas7676        Pavarde7676                     4.56            4.80
Vardas7787        Pavarde7787                     4.56            4.80
Vardas796         Pavarde796                      4.56            4.40
Vardas8008        Pavarde8008                     4.56            4.40
Vardas8243        Pavarde8243                     4.56            4.40
Vardas8435        Pavarde8435                     4.56            4.40
Vardas8461        Pavarde8461                     4.56            4.80
Vardas8601        Pavarde8601                     4.56            4.40
Vardas8678        Pavarde8678                     4.56            4.40
Vardas8737        Pavarde8737                     4.56            5.20
Vardas8750        Pavarde8750                     4.56            4.40
Vardas8765        Pavarde8765                     4.56            4.40
Vardas901         Pavarde901                      4.56            4.80
Vardas9281        Pavarde9281                     4.56            4.40
Vardas9575        Pavarde9575                     4.56            4.80
Vardas9594        Pavarde9594                     4.56            4.00
Vardas9832        Pavarde9832                     4.56            4.40
Vardas9839        Pavarde9839                     4.56            5.20
Vardas9853        Pavarde9853                     4.56            4.40
Vardas9895        Pavarde9895                     4.56            4.00
Vardas9905        Pavarde9905                     4.56            4.40
Vardas9985        Pavarde9985                     4.56            4.80
Vardas1196        Pavarde1196                     4.60            5.00
Vardas1516        Pavarde1516                     4.60            5.40
Vardas1862        Pavarde1862                     4.60            5.00
Vardas2157        Pavarde2157                     4.60            4.60
Vardas2478        Pavarde2478                     4.60            5.00
Vardas2549        Pavarde2549                     4.60            5.00
Vardas2724        Pavarde2724                     4.60            5.00
Vardas2840        Pavarde2840                     4.60            4.60
Vardas2869        Pavarde2869                     4.60            5.00
Vardas2960        Pavarde2960                     4.60            4.20
Vardas2966        Pavarde2966                     4.60            4.60
Vardas2994        Pavarde2994                     4.60            4.60
Vardas3004        Pavarde3004                     4.60            4.20
Vardas3140        Pavarde3140                     4.60            5.00
Vardas3370        Pavarde3370                     4.60            4.60
Vardas3419        Pavarde3419                     4.60            4.60
Vardas3507        Pavarde3507                     4.60            4.20
Vardas379         Pavarde379                      4.60            4.60
Vardas4049        Pavarde4049                     4.60            5.00
Vardas4102        Pavarde4102                     4.60            5.00
Vardas4197        Pavarde4197                     4.60            5.00
Vardas4392        Pavarde4392                     4.60            5.00
Vardas4423        Pavarde4423                     4.60            5.40
Vardas4555        Pavarde4555                     4.60            5.00
Vardas4805        Pavarde4805                     4.60            4.60
Vardas5387        Pavarde5387                     4.60            3.80
Vardas5393        Pavarde5393                     4.60            5.00
Vardas5409        Pavarde5409                     4.60            5.00
Vardas5484        Pavarde5484                     4.60            5.00
Vardas5748        Pavarde5748                     4.60            5.40
Vardas5821        Pavarde5821                     4.60            3.80
Vardas6082        Pavarde6082                     4.60            4.60
Vardas6232        Pavarde6232                     4.60            5.00
Vardas6262        Pavarde6262                     4.60            4.20
Vardas6271        Pavarde6271                     4.60            5.00
Vardas6319        Pavarde6319                     4.60            5.00
Vardas6335        Pavarde6335                     4.60            4.60
Vardas645         Pavarde645                      4.60            4.60
Vardas6554        Pavarde6554                     4.60            4.60
Vardas6656        Pavarde6656                     4.60            4.60
Vardas6688        Pavarde6688                     4.60            5.00
Vardas6716        Pavarde6716                     4.60            4.20
Vardas6765        Pavarde6765                     4.60            4.60
Vardas7098        Pavarde7098                     4.60            4.20
Vardas7341        Pavarde7341                     4.60            4.20
Vardas7360        Pavarde7360                     4.60            4.60
Vardas7419        Pavarde7419                     4.60            4.20
Vardas7443        Pavarde7443                     4.60            4.20
Vardas7566        Pavarde7566                     4.60            4.60
Vardas7704        Pavarde7704                     4.60            4.20
Vardas7707        Pavarde7707                     4.60            3.80
Vardas7832        Pavarde7832                     4.60            5.00
Vardas7852        Pavarde7852                     4.60            5.00
Vardas7927        Pavarde7927                     4.60            4.60
Vardas8089        Pavarde8089                     4.60            3.80
Vardas8176        Pavarde8176                     4.60            4.20
Vardas8302        Pavarde8302                     4.60            5.40
Vardas8330        Pavarde8330                     4.60            4.60
Vardas8572        Pavarde8572                     4.60            4.20
Vardas8993        Pavarde8993                     4.60            5.00
Vardas9209        Pavarde9209                     4.60            5.00
Vardas933         Pavarde933                      4.60            5.00
Vardas9356        Pavarde9356                     4.60            4.60
Vardas9482        Pavarde9482                     4.60            4.20
Vardas1203        Pavarde1203                     4.64            4.00
Vardas1365        Pavarde1365                     4.64            5.60
Vardas1432        Pavarde1432                     4.64            4.40
Vardas1618        Pavarde1618                     4.64            4.80
Vardas1621        Pavarde1621                     4.64            4.80
Vardas1890        Pavarde1890                     4.64            5.20
Vardas1980        Pavarde1980                     4.64            4.80
Vardas199         Pavarde199                      4.64            4.80
Vardas2009        Pavarde2009                     4.64            5.20
Vardas2091        Pavarde2091                     4.64            4.40
Vardas2107        Pavarde2107                     4.64            4.40
Vardas2125        Pavarde2125                     4.64            4.40
Vardas2145        Pavarde2145                     4.64            4.00
Vardas2252        Pavarde2252                     4.64            4.00
Vardas2333        Pavarde2333                     4.64            4.00
Vardas2487        Pavarde2487                     4.64            4.40
Vardas2643        Pavarde2643                     4.64            4.00
Vardas2747        Pavarde2747                     4.64            4.40
Vardas2773        Pavarde2773                     4.64            4.80
Vardas2821        Pavarde2821                     4.64            4.80
Vardas2950        Pavarde2950                     4.64            4.40
Vardas3012        Pavarde3012                     4.64            4.80
Vardas34          Pavarde34                       4.64            4.00
Vardas3411        Pavarde3411                     4.64            4.40
Vardas3430        Pavarde3430                     4.64            4.80
Vardas3433        Pavarde3433                     4.64            4.40
Vardas3437        Pavarde3437                     4.64            4.40
Vardas3535        Pavarde3535                     4.64            4.80
Vardas3667        Pavarde3667                     4.64            4.80
Vardas3750        Pavarde3750                     4.64            4.00
Vardas3915        Pavarde3915                     4.64            4.00
Vardas4005        Pavarde4005                     4.64            4.00
Vardas402         Pavarde402                      4.64            5.60
Vardas4170        Pavarde4170                     4.64            5.60
Vardas4377        Pavarde4377                     4.64            4.40
Vardas4680        Pavarde4680                     4.64            5.20
Vardas4792        Pavarde4792                     4.64            4.80
Vardas481         Pavarde481                      4.64            4.40
Vardas5042        Pavarde5042                     4.64            4.80
Vardas5302        Pavarde5302                     4.64            5.20
Vardas5332        Pavarde5332                     4.64            5.20
Vardas586         Pavarde586                      4.64            4.00
Vardas5923        Pavarde5923                     4.64            4.80
Vardas5970        Pavarde5970                     4.64            4.00
Vardas6376        Pavarde6376                     4.64            4.40
Vardas6542        Pavarde6542                     4.64            5.60
Vardas6813        Pavarde6813                     4.64            5.20
Vardas6920        Pavarde6920                     4.64            4.80
Vardas6950        Pavarde6950                     4.64            4.80
Vardas7015        Pavarde7015                     4.64            4.40
Vardas7128        Pavarde7128                     4.64            5.20
Vardas7225        Pavarde7225                     4.64            4.40
Vardas7582        Pavarde7582                     4.64            4.40
Vardas7805        Pavarde7805                     4.64            4.80
Vardas7887        Pavarde7887                     4.64            4.40
Vardas8134        Pavarde8134                     4.64            5.20
Vardas8449        Pavarde8449                     4.64            4.80
Vardas8455        Pavarde8455                     4.64            4.40
Vardas8610        Pavarde8610                     4.64            4.40
Vardas8875        Pavarde8875                     4.64            4.40
Vardas888         Pavarde888                      4.64            4.80
Vardas8979        Pavarde8979                     4.64            5.20
Vardas9094        Pavarde9094                     4.64            5.60
Vardas9122        Pavarde9122                     4.64            5.20
Vardas9129        Pavarde9129                     4.64            4.80
Vardas9178        Pavarde9178                     4.64            4.80
Vardas9272        Pavarde9272                     4.64            4.40
Vardas9524        Pavarde9524                     4.64            5.20
Vardas9713        Pavarde9713                     4.64            4.80
Vardas9781        Pavarde9781                     4.64            5.60
Vardas981         Pavarde981                      4.64            4.80
Vardas9966        Pavarde9966                     4.64            5.20
Vardas9978        Pavarde9978                     4.64            4.40
Vardas1276        Pavarde1276                     4.68            5.40
Vardas1362        Pavarde1362                     4.68            5.40
Vardas1668        Pavarde1668                     4.68            4.20
Vardas1729        Pavarde1729                     4.68            5.40
Vardas1779        Pavarde1779                     4.68            4.20
Vardas2029        Pavarde2029                     4.68            5.00
Vardas2188        Pavarde2188                     4.68            5.00
Vardas2557        Pavarde2557                     4.68            4.20
Vardas2637        Pavarde2637                     4.68            4.60
Vardas2674        Pavarde2674                     4.68            4.60
Vardas2778        Pavarde2778                     4.68            5.00
Vardas320         Pavarde320                      4.68            4.60
Vardas3306        Pavarde3306                     4.68            4.20
Vardas3524        Pavarde3524                     4.68            5.00
Vardas3564        Pavarde3564                     4.68            4.60
Vardas3755        Pavarde3755                     4.68            5.00
Vardas3953        Pavarde3953                     4.68            5.00
Vardas408         Pavarde408                      4.68            3.80
Vardas4245        Pavarde4245                     4.68            4.60
Vardas4261        Pavarde4261                     4.68            5.00
Vardas4336        Pavarde4336                     4.68            4.60
Vardas4634        Pavarde4634                     4.68            4.60
Vardas484         Pavarde484                      4.68            4.60
Vardas5073        Pavarde5073                     4.68            4.60
Vardas5088        Pavarde5088                     4.68            4.60
Vardas5096        Pavarde5096                     4.68            5.00
Vardas5597        Pavarde5597                     4.68            4.60
Vardas5634        Pavarde5634                     4.68            4.20
Vardas5647        Pavarde5647                     4.68            5.40
Vardas5670        Pavarde5670                     4.68            4.60
Vardas5766        Pavarde5766                     4.68            4.20
Vardas6020        Pavarde6020                     4.68            5.00
Vardas6251        Pavarde6251                     4.68            5.40
Vardas6462        Pavarde6462                     4.68            5.00
Vardas6531        Pavarde6531                     4.68            5.00
Vardas6600        Pavarde6600                     4.68            4.60
Vardas6681        Pavarde6681                     4.68            4.20
Vardas7073        Pavarde7073                     4.68            5.40
Vardas7097        Pavarde7097                     4.68            5.00
Vardas7177        Pavarde7177                     4.68            4.60
Vardas7283        Pavarde7283                     4.68            4.20
Vardas7328        Pavarde7328                     4.68            5.40
Vardas7377        Pavarde7377                     4.68            4.60
Vardas7536        Pavarde7536                     4.68            5.00
Vardas7612        Pavarde7612                     4.68            5.00
Vardas7720        Pavarde7720                     4.68            4.60
Vardas7970        Pavarde7970                     4.68            4.20
Vardas8011        Pavarde8011                     4.68            4.60
Vardas8038        Pavarde8038                     4.68            5.00
Vardas8155        Pavarde8155                     4.68            4.60
Vardas8332        Pavarde8332                     4.68            4.60
Vardas8342        Pavarde8342                     4.68            4.60
Vardas8578        Pavarde8578                     4.68            4.60
Vardas878         Pavarde878                      4.68            4.60
Vardas9182        Pavarde9182                     4.68            5.40
Vardas9220        Pavarde9220                     4.68            3.80
Vardas9267        Pavarde9267                     4.68            5.00
Vardas9303        Pavarde9303                     4.68            4.60
Vardas9347        Pavarde9347                     4.68            4.60
Vardas9587        Pavarde9587                     4.68            4.60
Vardas9598        Pavarde9598                     4.68            4.20
Vardas9662        Pavarde9662                     4.68            5.40
Vardas9908        Pavarde9908                     4.68            5.00
Vardas1059        Pavarde1059                     4.72            4.00
Vardas116         Pavarde116                      4.72            4.80
Vardas120         Pavarde120                      4.72            4.80
Vardas1718        Pavarde1718                     4.72            4.00
Vardas1833        Pavarde1833                     4.72            4.80
Vardas1849        Pavarde1849                     4.72            5.20
Vardas1979        Pavarde1979                     4.72            4.40
Vardas2338        Pavarde2338                     4.72            5.20
Vardas247         Pavarde247                      4.72            4.00
Vardas2508        Pavarde2508                     4.72            5.60
Vardas2532        Pavarde2532                     4.72            5.60
Vardas2593        Pavarde2593                     4.72            4.80
Vardas2880        Pavarde2880                     4.72            4.80
Vardas2940        Pavarde2940                     4.72            5.20
Vardas329         Pavarde329                      4.72            4.80
Vardas348         Pavarde348                      4.72            4.40
Vardas3553        Pavarde3553                     4.72            4.40
Vardas3629        Pavarde3629                     4.72            4.80
Vardas3734        Pavarde3734                     4.72            4.80
Vardas3833        Pavarde3833                     4.72            4.80
Vardas4151        Pavarde4151                     4.72            5.20
Vardas4189        Pavarde4189                     4.72            4.40
Vardas4204        Pavarde4204                     4.72            5.20
Vardas4240        Pavarde4240                     4.72            4.40
Vardas4307        Pavarde4307                     4.72            5.20
Vardas4485        Pavarde4485                     4.72            4.00
Vardas4521        Pavarde4521                     4.72            4.80
Vardas4698        Pavarde4698                     4.72            4.40
Vardas4754        Pavarde4754                     4.72            4.40
Vardas4823        Pavarde4823                     4.72            4.80
